PIVlab, ASCII chart output - 08-Oct-2024
FRAME: 231, filenames: A: Basler_acA640-750um__24761715__20241004_145722425_0460.bmp & B: Basler_acA640-750um__24761715__20241004_145722425_0461.bmp, conversion factor xy (px -> m): 0.00011578, conversion factor uv (px/frame -> m/s): 0.034769
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.001968274824,0.001968274824,NaN,NaN,0
0.001968274824,0.003820769023,-0.1823587716,-0.002611730015,1
0.001968274824,0.005673262756,-0.1882425547,-0.003689178033,1
0.001968274824,0.007525756955,-0.1929880679,-0.005761213601,1
0.001968274824,0.009378250688,-0.1951869726,-0.007563904859,1
0.001968274824,0.01123074535,-0.1924944073,-0.007288021967,1
0.001968274824,0.01308323909,-0.1842183769,-0.005898764823,1
0.001968274824,0.01493573282,-0.1818922013,-0.007413861807,1
0.001968274824,0.01678822748,-0.1842768192,-0.009040612727,1
0.001968274824,0.01864072122,-0.1841401607,-0.01100922842,1
0.001968274824,0.02049321495,-0.1867687255,-0.01615336537,1
0.001968274824,0.02234570868,-0.1928093284,-0.02100542746,1
0.001968274824,0.02419820242,-0.1975871921,-0.02838939987,1
0.001968274824,0.02605069801,-0.1962792128,-0.03516677767,1
0.001968274824,0.02790319175,-0.1934607327,-0.03192812577,1
0.001968274824,0.02975568548,-0.1920926571,-0.02247506939,1
0.001968274824,0.03160817921,-0.1899929643,-0.01708856411,1
0.001968274824,0.03346067294,-0.182361871,-0.01793935709,1
0.001968274824,0.03531316668,-0.1741927862,-0.02196226642,1
0.001968274824,0.03716566041,-0.1706558019,-0.02377134003,1
0.001968274824,0.03901815414,-0.1718306243,-0.01976653934,1
0.001968274824,0.04087064788,-0.1764825284,-0.01480727736,1
0.001968274824,0.04272314161,-0.1767057478,-0.01441167947,1
0.001968274824,0.04457563907,-0.1557864845,-0.01210808661,1
0.001968274824,0.0464281328,-0.1071682945,-0.009912647307,1
0.001968274824,0.04828062654,-0.03765198588,-0.003070183098,1
0.001968274824,0.05013312027,0.002986628795,0.0002502626448,1
0.001968274824,0.051985614,NaN,NaN,0
0.001968274824,0.05383810773,NaN,NaN,0
0.003820769023,0.001968274824,NaN,NaN,0
0.003820769023,0.003820769023,-0.1850366443,-0.001043938682,1
0.003820769023,0.005673262756,-0.187153697,-0.0003013620735,1
0.003820769023,0.007525756955,-0.1878541261,0.0002086656168,1
0.003820769023,0.009378250688,-0.1878679693,0.0001927878475,1
0.003820769023,0.01123074535,-0.1863741279,-0.0005793773453,1
0.003820769023,0.01308323909,-0.1830874085,-0.001351134735,1
0.003820769023,0.01493573282,-0.183785826,-0.003886353457,1
0.003820769023,0.01678822748,-0.1868325174,-0.007413120475,1
0.003820769023,0.01864072122,-0.1855710447,-0.01056647394,1
0.003820769023,0.02049321495,-0.1862623096,-0.01521365717,1
0.003820769023,0.02234570868,-0.1898749918,-0.0181874074,1
0.003820769023,0.02419820242,-0.1933048069,-0.0224741213,1
0.003820769023,0.02605069801,-0.1936955154,-0.02631196752,1
0.003820769023,0.02790319175,-0.1919709146,-0.02515873499,1
0.003820769023,0.02975568548,-0.1896668375,-0.02094092779,1
0.003820769023,0.03160817921,-0.1852015555,-0.02056450956,1
0.003820769023,0.03346067294,-0.1773543954,-0.02317807451,1
0.003820769023,0.03531316668,-0.1717937589,-0.02385362238,1
0.003820769023,0.03716566041,-0.171897456,-0.02207274362,1
0.003820769023,0.03901815414,-0.175803408,-0.01612064615,1
0.003820769023,0.04087064788,-0.1807218343,-0.01196817588,1
0.003820769023,0.04272314161,-0.1811145395,-0.01280034147,1
0.003820769023,0.04457563907,-0.163233012,-0.01279986836,1
0.003820769023,0.0464281328,-0.1135992408,-0.01082383655,1
0.003820769023,0.04828062654,-0.02538530715,-0.003534650896,1
0.003820769023,0.05013312027,0.008021860383,-0.001113502192,1
0.003820769023,0.051985614,NaN,NaN,0
0.003820769023,0.05383810773,NaN,NaN,0
0.005673262756,0.001968274824,NaN,NaN,0
0.005673262756,0.003820769023,-0.188619867,-0.0009043794707,1
0.005673262756,0.005673262756,-0.1890639216,0.0006318832748,1
0.005673262756,0.007525756955,-0.1878310889,0.002734991256,1
0.005673262756,0.009378250688,-0.1870321333,0.004367692396,1
0.005673262756,0.01123074535,-0.1869055182,0.003713704878,1
0.005673262756,0.01308323909,-0.1868946254,0.002923355671,1
0.005673262756,0.01493573282,-0.1877674311,0.001381293638,1
0.005673262756,0.01678822748,-0.1881362647,-0.003031345317,1
0.005673262756,0.01864072122,-0.185880661,-0.007907015271,1
0.005673262756,0.02049321495,-0.1863500923,-0.01259405538,1
0.005673262756,0.02234570868,-0.1899464875,-0.01469856314,1
0.005673262756,0.02419820242,-0.1939824969,-0.01703718305,1
0.005673262756,0.02605069801,-0.1967732012,-0.01881252974,1
0.005673262756,0.02790319175,-0.1973328292,-0.01883165538,1
0.005673262756,0.02975568548,-0.1911766082,-0.01701265387,1
0.005673262756,0.03160817921,-0.1838955283,-0.01956749149,1
0.005673262756,0.03346067294,-0.1777276695,-0.02281693183,1
0.005673262756,0.03531316668,-0.1736734807,-0.02228605561,1
0.005673262756,0.03716566041,-0.1722581834,-0.0192006249,1
0.005673262756,0.03901815414,-0.1744139642,-0.01301162224,1
0.005673262756,0.04087064788,-0.1795327961,-0.009540847503,1
0.005673262756,0.04272314161,-0.1816338003,-0.0106996512,1
0.005673262756,0.04457563907,-0.1698381454,-0.01212425809,1
0.005673262756,0.0464281328,-0.1268976778,-0.01174574904,1
0.005673262756,0.04828062654,-0.03754186258,-0.006002362818,1
0.005673262756,0.05013312027,0.0007109931321,-0.003589054337,1
0.005673262756,0.051985614,NaN,NaN,0
0.005673262756,0.05383810773,NaN,NaN,0
0.007525756955,0.001968274824,NaN,NaN,0
0.007525756955,0.003820769023,-0.1923793256,-0.00242120144,1
0.007525756955,0.005673262756,-0.192732811,-0.001263611484,1
0.007525756955,0.007525756955,-0.1913619041,0.0008384954999,1
