PIVlab, ASCII chart output - 08-Oct-2024
FRAME: 223, filenames: A: Basler_acA640-750um__24761715__20241004_145722425_0444.bmp & B: Basler_acA640-750um__24761715__20241004_145722425_0445.bmp, conversion factor xy (px -> m): 0.00011578, conversion factor uv (px/frame -> m/s): 0.034769
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.001968274824,0.001968274824,NaN,NaN,0
0.001968274824,0.003820769023,-0.1893864721,0.001951871323,1
0.001968274824,0.005673262756,-0.1887514442,0.001967396121,1
0.001968274824,0.007525756955,-0.1879795492,0.001113387523,1
0.001968274824,0.009378250688,-0.1893935204,-0.003346389625,1
0.001968274824,0.01123074535,-0.1862924397,-0.009118605405,1
0.001968274824,0.01308323909,-0.1797079742,-0.01238527987,1
0.001968274824,0.01493573282,-0.1800221205,-0.01007481758,1
0.001968274824,0.01678822748,-0.1833098531,-0.004361423198,1
0.001968274824,0.01864072122,-0.187039122,-0.0007045490202,1
0.001968274824,0.02049321495,-0.1910695732,0.000465445366,1
0.001968274824,0.02234570868,-0.1856315434,-0.001032943022,1
0.001968274824,0.02419820242,-0.1794207841,-0.006295396015,1
0.001968274824,0.02605069801,-0.1807198822,-0.01241524331,1
0.001968274824,0.02790319175,-0.1857553869,-0.01942780986,1
0.001968274824,0.02975568548,-0.1854490042,-0.0283832401,1
0.001968274824,0.03160817921,-0.1813326329,-0.03038285673,1
0.001968274824,0.03346067294,-0.1725346744,-0.02487596497,1
0.001968274824,0.03531316668,-0.1683982462,-0.01629040204,1
0.001968274824,0.03716566041,-0.1696165651,-0.009501147084,1
0.001968274824,0.03901815414,-0.1706021726,-0.007132814731,1
0.001968274824,0.04087064788,-0.178499341,-0.009132460691,1
0.001968274824,0.04272314161,-0.1827115119,-0.01187829021,1
0.001968274824,0.04457563907,-0.1652022898,-0.01626982726,1
0.001968274824,0.0464281328,-0.1233708337,-0.01809636317,1
0.001968274824,0.04828062654,-0.08118487895,-0.0129734911,1
0.001968274824,0.05013312027,-0.03328495845,-0.006193911191,1
0.001968274824,0.051985614,NaN,NaN,0
0.001968274824,0.05383810773,NaN,NaN,0
0.003820769023,0.001968274824,NaN,NaN,0
0.003820769023,0.003820769023,-0.1901106536,0.0005725767696,1
0.003820769023,0.005673262756,-0.1878605038,0.0009805558948,1
0.003820769023,0.007525756955,-0.1874299347,0.0005100644776,1
0.003820769023,0.009378250688,-0.1897490621,-0.002110283123,1
0.003820769023,0.01123074535,-0.1898393929,-0.005233221222,1
0.003820769023,0.01308323909,-0.1872177422,-0.005059119314,1
0.003820769023,0.01493573282,-0.186931178,-0.004173937254,1
0.003820769023,0.01678822748,-0.1875717938,-0.00496121496,1
0.003820769023,0.01864072122,-0.1884513497,-0.006095651537,1
0.003820769023,0.02049321495,-0.1896304637,-0.008546776138,1
0.003820769023,0.02234570868,-0.1851110309,-0.01115223672,1
0.003820769023,0.02419820242,-0.179370895,-0.01261952333,1
0.003820769023,0.02605069801,-0.1782808304,-0.01386847906,1
0.003820769023,0.02790319175,-0.1797269136,-0.01811024174,1
0.003820769023,0.02975568548,-0.1805902123,-0.02650343813,1
0.003820769023,0.03160817921,-0.180434376,-0.02988758497,1
0.003820769023,0.03346067294,-0.1770975739,-0.02689228766,1
0.003820769023,0.03531316668,-0.1746175289,-0.02027481794,1
0.003820769023,0.03716566041,-0.1710908413,-0.01303640194,1
0.003820769023,0.03901815414,-0.1662296653,-0.008451070637,1
0.003820769023,0.04087064788,-0.1695040166,-0.006020244677,1
0.003820769023,0.04272314161,-0.1746685803,-0.0051755202,1
0.003820769023,0.04457563907,-0.1604627818,-0.00897807721,1
0.003820769023,0.0464281328,-0.1212266162,-0.01293008216,1
0.003820769023,0.04828062654,-0.07372296602,-0.009904777631,1
0.003820769023,0.05013312027,-0.009140052833,-0.005167440511,1
0.003820769023,0.051985614,NaN,NaN,0
0.003820769023,0.05383810773,NaN,NaN,0
0.005673262756,0.001968274824,NaN,NaN,0
0.005673262756,0.003820769023,-0.190195173,-0.001215075026,1
0.005673262756,0.005673262756,-0.1872561723,-0.0007170444005,1
0.005673262756,0.007525756955,-0.1864715815,-0.0001037475595,1
0.005673262756,0.009378250688,-0.1886974424,-0.0006408568006,1
0.005673262756,0.01123074535,-0.1908282638,-0.002333397977,1
0.005673262756,0.01308323909,-0.1897918433,-0.001192055293,1
0.005673262756,0.01493573282,-0.1881518811,-0.002382572275,1
0.005673262756,0.01678822748,-0.1868358999,-0.00685445033,1
0.005673262756,0.01864072122,-0.1867262274,-0.01072980743,1
0.005673262756,0.02049321495,-0.18779324,-0.0153974928,1
0.005673262756,0.02234570868,-0.1866958141,-0.01748244464,1
0.005673262756,0.02419820242,-0.1817531735,-0.01665391959,1
0.005673262756,0.02605069801,-0.1784797311,-0.01615587994,1
0.005673262756,0.02790319175,-0.176417321,-0.01956662722,1
0.005673262756,0.02975568548,-0.1773496866,-0.02623791061,1
0.005673262756,0.03160817921,-0.1803744733,-0.03151715547,1
0.005673262756,0.03346067294,-0.1799568832,-0.03098060377,1
0.005673262756,0.03531316668,-0.1774944961,-0.02602166869,1
0.005673262756,0.03716566041,-0.1720260084,-0.01840311848,1
0.005673262756,0.03901815414,-0.1653558165,-0.0117795663,1
0.005673262756,0.04087064788,-0.1653237939,-0.006096149329,1
0.005673262756,0.04272314161,-0.1693657786,-0.001762963948,1
0.005673262756,0.04457563907,-0.1601850688,-0.002802767092,1
0.005673262756,0.0464281328,-0.123529546,-0.007024407387,1
0.005673262756,0.04828062654,-0.07538286597,-0.005998213775,1
0.005673262756,0.05013312027,-0.007105430122,-0.003617295763,1
0.005673262756,0.051985614,NaN,NaN,0
0.005673262756,0.05383810773,NaN,NaN,0
0.007525756955,0.001968274824,NaN,NaN,0
0.007525756955,0.003820769023,-0.1892974824,-0.002770168008,1
0.007525756955,0.005673262756,-0.186221227,-0.002700763056,1
0.007525756955,0.007525756955,-0.1860785633,-0.0008375760517,1
