PIVlab, ASCII chart output - 08-Oct-2024
FRAME: 226, filenames: A: Basler_acA640-750um__24761715__20241004_145722425_0450.bmp & B: Basler_acA640-750um__24761715__20241004_145722425_0451.bmp, conversion factor xy (px -> m): 0.00011578, conversion factor uv (px/frame -> m/s): 0.034769
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.001968274824,0.001968274824,NaN,NaN,0
0.001968274824,0.003820769023,-0.1869475693,0.005893286783,1
0.001968274824,0.005673262756,-0.1856734604,0.005322892219,1
0.001968274824,0.007525756955,-0.1874441653,0.004261858761,1
0.001968274824,0.009378250688,-0.1900264025,0.001931958715,1
0.001968274824,0.01123074535,-0.1890054792,-0.0009497331921,1
0.001968274824,0.01308323909,-0.1877088547,-0.004330012482,1
0.001968274824,0.01493573282,-0.1894565374,-0.006943768356,1
0.001968274824,0.01678822748,-0.1916079819,-0.009077961557,1
0.001968274824,0.01864072122,-0.1930214316,-0.01086485572,1
0.001968274824,0.02049321495,-0.1901017725,-0.01394330524,1
0.001968274824,0.02234570868,-0.1863771081,-0.01680404879,1
0.001968274824,0.02419820242,-0.1809428334,-0.01738119684,1
0.001968274824,0.02605069801,-0.1775797307,-0.01794905402,1
0.001968274824,0.02790319175,-0.1760650277,-0.02095607668,1
0.001968274824,0.02975568548,-0.1792659014,-0.02641871758,1
0.001968274824,0.03160817921,-0.1841124445,-0.03077255189,1
0.001968274824,0.03346067294,-0.1825177521,-0.03196413815,1
0.001968274824,0.03531316668,-0.17732054,-0.0274871178,1
0.001968274824,0.03716566041,-0.1715379953,-0.01898358203,1
0.001968274824,0.03901815414,-0.165795505,-0.01133557223,1
0.001968274824,0.04087064788,-0.1647099555,-0.006273778621,1
0.001968274824,0.04272314161,-0.1683000773,-0.003743081586,1
0.001968274824,0.04457563907,-0.1599881202,-0.005343174562,1
0.001968274824,0.0464281328,-0.124556385,-0.009885007516,1
0.001968274824,0.04828062654,-0.06055066362,-0.005056246649,1
0.001968274824,0.05013312027,-0.02549650148,-0.002568526193,1
0.001968274824,0.051985614,NaN,NaN,0
0.001968274824,0.05383810773,NaN,NaN,0
0.003820769023,0.001968274824,NaN,NaN,0
0.003820769023,0.003820769023,-0.1871072501,-0.0005385435652,1
0.003820769023,0.005673262756,-0.1873255074,-0.001052042237,1
0.003820769023,0.007525756955,-0.1887480021,0.0001860922202,1
0.003820769023,0.009378250688,-0.1903581917,0.000633255986,1
0.003820769023,0.01123074535,-0.1895631403,-0.000644219399,1
0.003820769023,0.01308323909,-0.1862849295,-0.003581513185,1
0.003820769023,0.01493573282,-0.1851383299,-0.008309043944,1
0.003820769023,0.01678822748,-0.1852381676,-0.01149067748,1
0.003820769023,0.01864072122,-0.1862720251,-0.01297617145,1
0.003820769023,0.02049321495,-0.1881542504,-0.01702275686,1
0.003820769023,0.02234570868,-0.1896549463,-0.02231123857,1
0.003820769023,0.02419820242,-0.1877648234,-0.02354616299,1
0.003820769023,0.02605069801,-0.1840887964,-0.02204144374,1
0.003820769023,0.02790319175,-0.1805371195,-0.0227206517,1
0.003820769023,0.02975568548,-0.1817078292,-0.02598674037,1
0.003820769023,0.03160817921,-0.1862148494,-0.02876859903,1
0.003820769023,0.03346067294,-0.184977293,-0.02944664471,1
0.003820769023,0.03531316668,-0.1792529672,-0.02705739066,1
0.003820769023,0.03716566041,-0.1755494177,-0.02170442976,1
0.003820769023,0.03901815414,-0.1723193675,-0.01517295372,1
0.003820769023,0.04087064788,-0.1694926769,-0.009351376444,1
0.003820769023,0.04272314161,-0.1695351303,-0.005732884631,1
0.003820769023,0.04457563907,-0.1589991301,-0.005134231877,1
0.003820769023,0.0464281328,-0.1186424792,-0.007335956674,1
0.003820769023,0.04828062654,-0.04141180217,-0.004496408161,1
0.003820769023,0.05013312027,-0.001733538113,-0.00414733449,1
0.003820769023,0.051985614,NaN,NaN,0
0.003820769023,0.05383810773,NaN,NaN,0
0.005673262756,0.001968274824,NaN,NaN,0
0.005673262756,0.003820769023,-0.1870313138,-0.003995562438,1
0.005673262756,0.005673262756,-0.1888889968,-0.004912395962,1
0.005673262756,0.007525756955,-0.1906538457,-0.002085414948,1
0.005673262756,0.009378250688,-0.1921811104,0.0007196520455,1
0.005673262756,0.01123074535,-0.1908891648,0.0004495948378,1
0.005673262756,0.01308323909,-0.1842846125,-0.002798540285,1
0.005673262756,0.01493573282,-0.1814846992,-0.007889700122,1
0.005673262756,0.01678822748,-0.1811954975,-0.0113246832,1
0.005673262756,0.01864072122,-0.182218805,-0.01352534723,1
0.005673262756,0.02049321495,-0.1861171126,-0.01841485687,1
0.005673262756,0.02234570868,-0.1903059781,-0.02463776059,1
0.005673262756,0.02419820242,-0.1918149889,-0.02727553435,1
0.005673262756,0.02605069801,-0.1908924729,-0.02654158138,1
0.005673262756,0.02790319175,-0.1871153861,-0.02570010349,1
0.005673262756,0.02975568548,-0.1852336526,-0.02444280498,1
0.005673262756,0.03160817921,-0.186973989,-0.02403215319,1
0.005673262756,0.03346067294,-0.1848248392,-0.02480605617,1
0.005673262756,0.03531316668,-0.1792649329,-0.02451241016,1
0.005673262756,0.03716566041,-0.1778463423,-0.02243119664,1
0.005673262756,0.03901815414,-0.1769377589,-0.01777678542,1
0.005673262756,0.04087064788,-0.1745907962,-0.0129949227,1
0.005673262756,0.04272314161,-0.1711209863,-0.009082748555,1
0.005673262756,0.04457563907,-0.1570483297,-0.007653678767,1
0.005673262756,0.0464281328,-0.1230853721,-0.007106068078,1
0.005673262756,0.04828062654,-0.06968806684,-0.003748361254,1
0.005673262756,0.05013312027,-0.005680107977,-0.004745829385,1
0.005673262756,0.051985614,NaN,NaN,0
0.005673262756,0.05383810773,NaN,NaN,0
0.007525756955,0.001968274824,NaN,NaN,0
0.007525756955,0.003820769023,-0.1873856485,-0.00446746964,1
0.007525756955,0.005673262756,-0.1892424673,-0.004953228403,1
0.007525756955,0.007525756955,-0.190403834,-0.002307537477,1
