PIVlab, ASCII chart output - 08-Oct-2024
FRAME: 224, filenames: A: Basler_acA640-750um__24761715__20241004_145722425_0446.bmp & B: Basler_acA640-750um__24761715__20241004_145722425_0447.bmp, conversion factor xy (px -> m): 0.00011578, conversion factor uv (px/frame -> m/s): 0.034769
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.001968274824,0.001968274824,NaN,NaN,0
0.001968274824,0.003820769023,-0.1889799982,0.002960731508,1
0.001968274824,0.005673262756,-0.1893086433,0.00316700479,1
0.001968274824,0.007525756955,-0.1904260814,0.003026555758,1
0.001968274824,0.009378250688,-0.1910366118,0.001423892798,1
0.001968274824,0.01123074535,-0.185162738,-0.002635223093,1
0.001968274824,0.01308323909,-0.178107664,-0.00568073662,1
0.001968274824,0.01493573282,-0.1790364385,-0.005090696737,1
0.001968274824,0.01678822748,-0.1864034534,-0.004581665155,1
0.001968274824,0.01864072122,-0.1902508289,-0.003831914626,1
0.001968274824,0.02049321495,-0.1877268255,-0.005015176721,1
0.001968274824,0.02234570868,-0.1831006557,-0.00906866882,1
0.001968274824,0.02419820242,-0.1812619269,-0.01172466297,1
0.001968274824,0.02605069801,-0.1849059463,-0.01249634102,1
0.001968274824,0.02790319175,-0.1863431185,-0.01892809756,1
0.001968274824,0.02975568548,-0.1823347807,-0.02854441665,1
0.001968274824,0.03160817921,-0.1805617213,-0.03094808757,1
0.001968274824,0.03346067294,-0.1767456084,-0.02577231079,1
0.001968274824,0.03531316668,-0.1698908061,-0.01644487865,1
0.001968274824,0.03716566041,-0.1682856381,-0.008141654544,1
0.001968274824,0.03901815414,-0.1680611074,-0.005085263867,1
0.001968274824,0.04087064788,-0.1718471497,-0.004688510671,1
0.001968274824,0.04272314161,-0.1779118329,-0.005412861239,1
0.001968274824,0.04457563907,-0.1667075008,-0.009295580909,1
0.001968274824,0.0464281328,-0.1280731857,-0.01423455123,1
0.001968274824,0.04828062654,-0.06758659333,-0.009174244478,1
0.001968274824,0.05013312027,-0.01422362681,-0.003265001345,1
0.001968274824,0.051985614,NaN,NaN,0
0.001968274824,0.05383810773,NaN,NaN,0
0.003820769023,0.001968274824,NaN,NaN,0
0.003820769023,0.003820769023,-0.1875243634,0.001170666306,1
0.003820769023,0.005673262756,-0.1859936863,0.001615621382,1
0.003820769023,0.007525756955,-0.1867772043,0.00223738444,1
0.003820769023,0.009378250688,-0.1887945384,0.001095263171,1
0.003820769023,0.01123074535,-0.1877208054,-0.002631501528,1
0.003820769023,0.01308323909,-0.1873929054,-0.004316193517,1
0.003820769023,0.01493573282,-0.1884817332,-0.004847233649,1
0.003820769023,0.01678822748,-0.1883266121,-0.007016359363,1
0.003820769023,0.01864072122,-0.1884992868,-0.009716046974,1
0.003820769023,0.02049321495,-0.1881875843,-0.01423556358,1
0.003820769023,0.02234570868,-0.1853678226,-0.01671265997,1
0.003820769023,0.02419820242,-0.1824623942,-0.01531300321,1
0.003820769023,0.02605069801,-0.1829841137,-0.015209415,1
0.003820769023,0.02790319175,-0.1828950793,-0.02013240755,1
0.003820769023,0.02975568548,-0.1813766956,-0.02644904889,1
0.003820769023,0.03160817921,-0.1814535707,-0.02964259312,1
0.003820769023,0.03346067294,-0.1792817861,-0.0276669506,1
0.003820769023,0.03531316668,-0.1756625772,-0.02199391089,1
0.003820769023,0.03716566041,-0.1723055691,-0.0153609477,1
0.003820769023,0.03901815414,-0.16760692,-0.00987710245,1
0.003820769023,0.04087064788,-0.1671554595,-0.00527981529,1
0.003820769023,0.04272314161,-0.1716008633,-0.003036881564,1
0.003820769023,0.04457563907,-0.1635626405,-0.004944801796,1
0.003820769023,0.0464281328,-0.1246699169,-0.008662126027,1
0.003820769023,0.04828062654,-0.04169824347,-0.005100946408,1
0.003820769023,0.05013312027,0.003265231149,-0.003292240668,1
0.003820769023,0.051985614,NaN,NaN,0
0.003820769023,0.05383810773,NaN,NaN,0
0.005673262756,0.001968274824,NaN,NaN,0
0.005673262756,0.003820769023,-0.185165897,-0.0008260394679,1
0.005673262756,0.005673262756,-0.1844632328,-0.0006015055696,1
0.005673262756,0.007525756955,-0.1860114783,0.0007799498853,1
0.005673262756,0.009378250688,-0.1884225607,0.0008421945968,1
0.005673262756,0.01123074535,-0.18862845,-0.001669380465,1
0.005673262756,0.01308323909,-0.1904542446,-0.002939902013,1
0.005673262756,0.01493573282,-0.1903898418,-0.006252088118,1
0.005673262756,0.01678822748,-0.187388733,-0.01040978171,1
0.005673262756,0.01864072122,-0.1860110611,-0.01369402651,1
0.005673262756,0.02049321495,-0.1868228614,-0.01850340329,1
0.005673262756,0.02234570868,-0.1875414699,-0.02062017284,1
0.005673262756,0.02419820242,-0.1860541254,-0.01928789541,1
0.005673262756,0.02605069801,-0.1847379506,-0.0191688817,1
0.005673262756,0.02790319175,-0.1821323186,-0.02161836624,1
0.005673262756,0.02975568548,-0.1800399125,-0.02534096688,1
0.005673262756,0.03160817921,-0.181505546,-0.02889007889,1
0.005673262756,0.03346067294,-0.1807119548,-0.02844253741,1
0.005673262756,0.03531316668,-0.17827636,-0.02541748248,1
0.005673262756,0.03716566041,-0.1749597341,-0.02139846794,1
0.005673262756,0.03901815414,-0.1694085449,-0.01519065909,1
0.005673262756,0.04087064788,-0.1661724299,-0.008268139325,1
0.005673262756,0.04272314161,-0.1677228808,-0.004445936065,1
0.005673262756,0.04457563907,-0.1627451777,-0.004233892541,1
0.005673262756,0.0464281328,-0.1346128136,-0.006333982106,1
0.005673262756,0.04828062654,-0.07609181106,-0.004064036999,1
0.005673262756,0.05013312027,-0.008349303156,-0.003445272567,1
0.005673262756,0.051985614,NaN,NaN,0
0.005673262756,0.05383810773,NaN,NaN,0
0.007525756955,0.001968274824,NaN,NaN,0
0.007525756955,0.003820769023,-0.184569791,-0.00264543551,1
0.007525756955,0.005673262756,-0.1846229285,-0.003506992711,1
0.007525756955,0.007525756955,-0.1875796914,-0.001620594179,1
