PIVlab, ASCII chart output - 08-Oct-2024
FRAME: 230, filenames: A: Basler_acA640-750um__24761715__20241004_145722425_0458.bmp & B: Basler_acA640-750um__24761715__20241004_145722425_0459.bmp, conversion factor xy (px -> m): 0.00011578, conversion factor uv (px/frame -> m/s): 0.034769
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.001968274824,0.001968274824,NaN,NaN,0
0.001968274824,0.003820769023,-0.1842545122,-0.006303830538,1
0.001968274824,0.005673262756,-0.1891009361,-0.00839096494,1
0.001968274824,0.007525756955,-0.1896560043,-0.007347356994,1
0.001968274824,0.009378250688,-0.1886154711,-0.003807094414,1
0.001968274824,0.01123074535,-0.1862401515,-0.002018665196,1
0.001968274824,0.01308323909,-0.1836277694,-0.003644040553,1
0.001968274824,0.01493573282,-0.1883146316,-0.006211158819,1
0.001968274824,0.01678822748,-0.1892759055,-0.009193219244,1
0.001968274824,0.01864072122,-0.1816851199,-0.01448722742,1
0.001968274824,0.02049321495,-0.1835678965,-0.01720311306,1
0.001968274824,0.02234570868,-0.1879737079,-0.02021028288,1
0.001968274824,0.02419820242,-0.1916919053,-0.02484258823,1
0.001968274824,0.02605069801,-0.18894355,-0.02896003239,1
0.001968274824,0.02790319175,-0.183359161,-0.02865059488,1
0.001968274824,0.02975568548,-0.1838973016,-0.02214439586,1
0.001968274824,0.03160817921,-0.1854532063,-0.01640672982,1
0.001968274824,0.03346067294,-0.1838118881,-0.01659768261,1
0.001968274824,0.03531316668,-0.1762292832,-0.02094773762,1
0.001968274824,0.03716566041,-0.1746145487,-0.02359086834,1
0.001968274824,0.03901815414,-0.1768373102,-0.02186998166,1
0.001968274824,0.04087064788,-0.1729191989,-0.01840255596,1
0.001968274824,0.04272314161,-0.1651426256,-0.01538726408,1
0.001968274824,0.04457563907,-0.1438032836,-0.012939943,1
0.001968274824,0.0464281328,-0.1031023636,-0.01058408525,1
0.001968274824,0.04828062654,-0.03614488244,-0.002404398751,1
0.001968274824,0.05013312027,-0.007983099669,0.0003022020974,1
0.001968274824,0.051985614,NaN,NaN,0
0.001968274824,0.05383810773,NaN,NaN,0
0.003820769023,0.001968274824,NaN,NaN,0
0.003820769023,0.003820769023,-0.1870875359,-0.00394882448,1
0.003820769023,0.005673262756,-0.1896688193,-0.002463278593,1
0.003820769023,0.007525756955,-0.1890152097,-0.001553987153,1
0.003820769023,0.009378250688,-0.1876449138,-0.00211350061,1
0.003820769023,0.01123074535,-0.1852011234,-0.003601016942,1
0.003820769023,0.01308323909,-0.1827589571,-0.004013466649,1
0.003820769023,0.01493573282,-0.1852339804,-0.005505954381,1
0.003820769023,0.01678822748,-0.1857331693,-0.0087467907,1
0.003820769023,0.01864072122,-0.1811794788,-0.0136367837,1
0.003820769023,0.02049321495,-0.1796544492,-0.01698308066,1
0.003820769023,0.02234570868,-0.1831642687,-0.02001289651,1
0.003820769023,0.02419820242,-0.1892981529,-0.02333781309,1
0.003820769023,0.02605069801,-0.1905650049,-0.02755052038,1
0.003820769023,0.02790319175,-0.1900654882,-0.02694016695,1
0.003820769023,0.02975568548,-0.1896945387,-0.02223863825,1
0.003820769023,0.03160817921,-0.1871169657,-0.01910592988,1
0.003820769023,0.03346067294,-0.1815774739,-0.0198066514,1
0.003820769023,0.03531316668,-0.1748440564,-0.02113982476,1
0.003820769023,0.03716566041,-0.1752897948,-0.02059257962,1
0.003820769023,0.03901815414,-0.1796271652,-0.017852135,1
0.003820769023,0.04087064788,-0.1806017011,-0.0149454223,1
0.003820769023,0.04272314161,-0.1761902273,-0.01481798384,1
0.003820769023,0.04457563907,-0.1565155685,-0.01508256979,1
0.003820769023,0.0464281328,-0.1139889285,-0.01286350563,1
0.003820769023,0.04828062654,-0.04412774742,-0.004919718485,1
0.003820769023,0.05013312027,-0.003065056866,-0.002012898447,1
0.003820769023,0.051985614,NaN,NaN,0
0.003820769023,0.05383810773,NaN,NaN,0
0.005673262756,0.001968274824,NaN,NaN,0
0.005673262756,0.003820769023,-0.1886312813,-0.004182625096,1
0.005673262756,0.005673262756,-0.1895433813,-0.00132020493,1
0.005673262756,0.007525756955,-0.1889818162,0.001022665063,1
0.005673262756,0.009378250688,-0.1877690107,0.0005214795237,1
0.005673262756,0.01123074535,-0.1856575608,-0.0008197104326,1
0.005673262756,0.01308323909,-0.1838573068,-0.0004662160936,1
0.005673262756,0.01493573282,-0.1847000718,-0.002044396708,1
0.005673262756,0.01678822748,-0.1852620244,-0.006140070967,1
0.005673262756,0.01864072122,-0.1835722029,-0.01101693604,1
0.005673262756,0.02049321495,-0.1828227043,-0.015391564,1
0.005673262756,0.02234570868,-0.1852929741,-0.01848639175,1
0.005673262756,0.02419820242,-0.1902488172,-0.02025500871,1
0.005673262756,0.02605069801,-0.1933975965,-0.02286785096,1
0.005673262756,0.02790319175,-0.1944546103,-0.02296979167,1
0.005673262756,0.02975568548,-0.1928488761,-0.0208760798,1
0.005673262756,0.03160817921,-0.1872280538,-0.02053974755,1
0.005673262756,0.03346067294,-0.1791136563,-0.02146376111,1
0.005673262756,0.03531316668,-0.1733583808,-0.02099846676,1
0.005673262756,0.03716566041,-0.1740170419,-0.01801136881,1
0.005673262756,0.03901815414,-0.1781100184,-0.01379487291,1
0.005673262756,0.04087064788,-0.1812394857,-0.0120192105,1
0.005673262756,0.04272314161,-0.180033952,-0.01358445268,1
0.005673262756,0.04457563907,-0.1668640077,-0.01590915397,1
0.005673262756,0.0464281328,-0.1327950954,-0.01459804177,1
0.005673262756,0.04828062654,-0.06994085759,-0.005922053941,1
0.005673262756,0.05013312027,-0.00865812134,-0.002709542168,1
0.005673262756,0.051985614,NaN,NaN,0
0.005673262756,0.05383810773,NaN,NaN,0
0.007525756955,0.001968274824,NaN,NaN,0
0.007525756955,0.003820769023,-0.1909560412,-0.005392434541,1
0.007525756955,0.005673262756,-0.1908811778,-0.003685830627,1
